tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,Dog_Type,breed,confidence,name,source,jpg_url,text,url
873213775632977920,2017-06-09 16:22:42,12,10,1387,6529,pupper,vizsla,0.6197819999999999,Sierra,Twitter for iPhone,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ
872967104147763200,2017-06-09 00:02:31,12,10,4740,24833,doggo,Labrador retriever,0.476913,None,Twitter for iPhone,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,https://t.co/EMYIdoblMR
872820683541237760,2017-06-08 14:20:41,13,10,3268,13460,,pug,0.99912,None,Twitter for iPhone,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",https://t.co/17FVMl4VZ5
872620804844003328,2017-06-08 01:06:27,13,10,3199,18915,,cocker spaniel,0.513191,Monkey,Twitter for iPhone,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,https://t.co/lUcpnZDPz9
872486979161796608,2017-06-07 16:14:40,12,10,7999,37195,,Pembroke,0.931861,None,Twitter for iPhone,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,https://t.co/BZHiKx3FpQ
872122724285648897,2017-06-06 16:07:15,12,10,7131,31231,,pug,0.06673630000000001,Kody,Twitter for iPhone,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,https://t.co/PKSpmiefwN
871879754684805121,2017-06-06 00:01:46,13,10,9624,34225,,Shetland sheepdog,0.969171,Lassie,Twitter for iPhone,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,https://t.co/uK6PNyeh9w
871762521631449091,2017-06-05 16:15:56,12,10,3069,18466,pupper,Labrador retriever,0.921393,Rover,Twitter for iPhone,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,https://t.co/AiVljI6QCg
871515927908634625,2017-06-04 23:56:03,12,10,3056,18432,doggo,komondor,0.974781,Napolean,Twitter for iPhone,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,https://t.co/PR7B7w1rUw
871032628920680449,2017-06-03 15:55:36,13,10,3359,20794,,kelpie,0.3980530000000001,Boomer,Twitter for iPhone,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",https://t.co/noNpY2Laoo
870804317367881728,2017-06-03 00:48:22,11,10,5458,30747,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,https://t.co/GCD1JccCyi
870656317836468226,2017-06-02 15:00:16,13,10,2294,11231,,Pembroke,0.945495,Cody,Twitter for iPhone,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4
870374049280663552,2017-06-01 20:18:38,13,10,23578,76211,,golden retriever,0.841001,Zoey,Twitter for iPhone,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,https://t.co/T1xlgaPujm
870308999962521604,2017-06-01 16:00:09,13,10,3667,20070,,Greater Swiss Mountain dog,0.6227520000000001,Rumble,Twitter for iPhone,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",https://t.co/MVQCzrF1g9
870063196459192321,2017-05-31 23:43:25,14,10,7342,33387,,none,0.0,Clifford,Twitter for iPhone,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,https://t.co/apVOyDgOju
869772420881756160,2017-05-31 04:27:59,13,10,9003,39082,,Pembroke,0.980148,Dewey,Twitter for iPhone,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",https://t.co/HciEaJkC4D
869702957897576449,2017-05-30 23:51:58,13,10,5568,25818,,Pembroke,0.993449,Stanley,Twitter for iPhone,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,https://t.co/vmCu3PFCQq
869596645499047938,2017-05-30 16:49:31,12,10,2749,14652,doggo,Chihuahua,0.955156,Scout,Twitter for iPhone,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,https://t.co/DsA2hwXAJo
869227993411051520,2017-05-29 16:24:37,13,10,3335,18715,,Pembroke,0.664181,Gizmo,Twitter for iPhone,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,https://t.co/IoR3n1fiiQ
868880397819494401,2017-05-28 17:23:24,14,10,12762,59847,,French bulldog,0.0999839,Walter,Twitter for iPhone,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,https://t.co/r28jFx9uyF
868622495443632128,2017-05-28 00:18:35,13,10,4678,24379,,Labrador retriever,0.868107,None,Twitter for iPhone,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,https://t.co/yeaH8Ej5eM
868552278524837888,2017-05-27 19:39:34,12,10,1820,9259,,whippet,0.378151,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi
867900495410671616,2017-05-26 00:29:37,12,10,3719,22239,,Labrador retriever,0.522644,None,Twitter for iPhone,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",https://t.co/JMhDNv5wXZ
867774946302451713,2017-05-25 16:10:44,13,10,6507,31193,,Border collie,0.661953,Harold,Twitter for iPhone,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,https://t.co/ZYg3NZGICa
867421006826221569,2017-05-24 16:44:18,12,10,2211,14764,puppo,Eskimo dog,0.6164569999999999,Shikha,Twitter for iPhone,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,https://t.co/XZlZKd73go
867051520902168576,2017-05-23 16:16:06,13,10,7034,29576,,Samoyed,0.471403,None,Twitter for iPhone,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",https://t.co/M5Rz0R8SIQ
866686824827068416,2017-05-22 16:06:55,12,10,3079,17680,,flat-coated retriever,0.51473,Lili,Twitter for iPhone,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,https://t.co/9b9J46E86Z
866450705531457537,2017-05-22 00:28:40,13,10,31464,112309,pupper,French bulldog,0.905334,Jamesy,Twitter for iPhone,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",https://t.co/wk7TfysWHr
866334964761202691,2017-05-21 16:48:45,12,10,12705,48083,,Samoyed,0.984086,Coco,Twitter for iPhone,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,https://t.co/W86h5dgR6c
865718153858494464,2017-05-19 23:57:46,13,10,5034,23673,,golden retriever,0.673664,Boomer,Twitter for iPhone,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",https://t.co/pozUoHLkGg
865359393868664832,2017-05-19 00:12:11,13,10,4472,24360,,Chesapeake Bay retriever,0.832435,Sammy,Twitter for iPhone,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,https://t.co/g20EmqK7vc
865006731092295680,2017-05-18 00:50:50,13,10,6921,25825,,Pembroke,0.989882,Nelly,Twitter for iPhone,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,https://t.co/LbkG5CiM7o
864873206498414592,2017-05-17 16:00:15,14,10,7775,29687,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,https://t.co/wr3xsjeCIR
864279568663928832,2017-05-16 00:41:21,12,10,2697,13480,,bull mastiff,0.668613,Meatball,Twitter for iPhone,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,https://t.co/S2HdmFFPck
864197398364647424,2017-05-15 19:14:50,13,10,7894,27579,,golden retriever,0.945905,Paisley,Twitter for iPhone,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,https://t.co/cPq9fYvkzr
863907417377173506,2017-05-15 00:02:33,13,10,3721,19050,,none,0.0,Albus,Twitter for iPhone,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,https://t.co/ht47njyZ64
863553081350529029,2017-05-14 00:34:33,13,10,3770,14078,,Eskimo dog,0.41333,Neptune,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,https://t.co/tordvmaaop
863432100342583297,2017-05-13 16:33:49,12,10,4719,21972,,Staffordshire bullterrier,0.690517,Belle,Twitter for iPhone,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,https://t.co/fGQUzR8w3H
863062471531167744,2017-05-12 16:05:02,13,10,2165,7773,,French bulldog,0.935804,Quinn,Twitter for iPhone,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt
862831371563274240,2017-05-12 00:46:44,13,10,4619,17734,,Australian terrier,0.207281,Zooey,Twitter for iPhone,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",https://t.co/ixOFQ1tfqE
862722525377298433,2017-05-11 17:34:13,11,10,3202,15830,,basset,0.39333,Dave,Twitter for iPhone,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",https://t.co/Eme9Uar6v2
862457590147678208,2017-05-11 00:01:27,13,10,4420,18865,,none,0.0,Jersey,Twitter for iPhone,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",https://t.co/jvSNASweNb
862096992088072192,2017-05-10 00:08:34,13,10,20823,68479,,chow,0.677589,None,Twitter for iPhone,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,https://t.co/nvZyyrp0kd
861383897657036800,2017-05-08 00:54:59,13,10,9663,33360,,Cardigan,0.771008,Hobbes,Twitter for iPhone,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,https://t.co/QFRlbZw4Z1
861288531465048066,2017-05-07 18:36:02,13,10,3727,15876,,Bouvier des Flandres,0.0826102,None,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,https://t.co/SqKJPwbQ2g
861005113778896900,2017-05-06 23:49:50,12,10,3458,15479,,German shepherd,0.507951,Burt,Twitter for iPhone,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,https://t.co/jH6EN9cEn6
860563773140209665,2017-05-05 18:36:06,13,10,1930,6943,,Cardigan,0.583936,Lorenzo,Twitter for iPhone,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt
860524505164394496,2017-05-05 16:00:04,13,10,4780,21945,,Bedlington terrier,0.286558,Carl,Twitter for iPhone,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,https://t.co/C2zHcNIu4I
860276583193509888,2017-05-04 23:34:55,12,10,3182,17104,,none,0.0,Jordy,Twitter for iPhone,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,https://t.co/xJo6S2sfsN
860184849394610176,2017-05-04 17:30:24,14,10,5311,15451,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",https://t.co/upRYxG4KbG
859924526012018688,2017-05-04 00:15:58,12,10,3709,18225,,French bulldog,0.254587,Milky,Twitter for iPhone,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,https://t.co/g8vpXFzw29
859851578198683649,2017-05-03 19:26:06,13,10,3193,14383,,Labrador retriever,0.899086,Trooper,Twitter for iPhone,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,https://t.co/BqSttrTuIl
859607811541651456,2017-05-03 03:17:27,13,10,1406,17344,puppo,golden retriever,0.8955290000000001,None,Twitter for iPhone,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,https://t.co/BArWupFAn0
859196978902773760,2017-05-02 00:04:57,12,10,27333,83305,,malamute,0.216163,quite,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,https://t.co/g2nSyGenG9
859074603037188101,2017-05-01 15:58:40,13,10,12410,31412,,none,0.0,None,Twitter for iPhone,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,https://t.co/gEsymGTXCT
858843525470990336,2017-05-01 00:40:27,13,10,3156,14550,doggo,golden retriever,0.57812,None,Twitter for iPhone,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,https://t.co/cUeDMlHJbq
858471635011153920,2017-04-30 00:02:42,13,10,4429,20120,,Pembroke,0.987407,Sophie,Twitter for iPhone,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,https://t.co/8jOC4zhNxy
858107933456039936,2017-04-28 23:57:28,12,10,2631,14686,,golden retriever,0.863874,Wyatt,Twitter for iPhone,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,https://t.co/QXA4sCXSDF
